,version,base_strength,base_agility,base_intelligence,strength_gain,agility_gain,intelligence_gain,base_health,base_health_regeneration,move_speed
27,6.84,24,23,15,1.6,2.65,1.5,200,0.75,300.0
28,6.83b,24,23,15,1.6,2.65,1.5,200,0.75,300.0
29,6.83,24,23,15,1.6,2.65,1.5,200,0.75,300.0
30,6.82c,24,23,15,1.6,2.65,1.5,200,0.75,300.0
31,6.82,24,23,15,1.6,2.65,1.5,200,0.75,300.0
32,6.81,24,23,15,1.6,2.65,1.5,200,0.75,300.0
33,6.80,24,23,15,1.6,2.65,1.5,200,0.75,300.0
34,6.79,24,23,15,1.6,2.65,1.5,200,0.75,300.0
35,6.75,24,23,15,1.6,2.65,1.5,200,0.75,300.0
36,6.72d,24,23,15,1.6,2.65,1.5,200,0.75,300.0
37,6.72c,24,23,15,1.6,2.65,1.5,200,0.75,300.0
38,6.72,24,23,15,1.6,2.65,1.5,200,0.75,300.0
39,6.71,24,23,15,1.6,2.65,1.5,200,0.25,300.0
40,6.69,24,23,15,1.6,2.65,1.5,200,0.25,300.0
41,6.66,24,23,15,1.4,2.65,1.5,200,0.25,300.0
42,6.61,24,23,15,1.4,2.65,1.5,200,0.25,300.0
43,6.60,24,23,15,1.4,2.65,1.5,200,0.25,300.0
44,6.55,24,23,15,1.4,2.65,1.5,200,0.25,300.0
45,6.52,24,23,15,1.4,2.65,1.5,200,0.25,300.0
46,6.48b,24,23,15,2.2,2.65,1.5,200,0.25,300.0
47,6.38,24,23,15,2.2,2.65,1.5,200,0.25,300.0
48,6.35,24,23,15,2.2,2.65,1.5,200,0.25,300.0
49,6.28,24,23,15,2.2,2.65,1.5,200,0.25,300.0
50,6.27b,24,23,15,2.2,2.65,1.5,200,0.25,300.0
51,6.25,24,23,15,2.2,2.65,1.5,200,0.25,300.0
52,6.19,24,23,15,2.2,2.65,1.5,200,0.25,300.0
53,6.17,24,23,15,2.2,2.65,1.5,200,0.25,300.0
54,6.13,24,23,15,2.2,2.65,1.5,200,0.25,300.0
55,6.12b,24,23,15,2.2,2.65,1.5,200,0.25,300.0
56,6.11,24,23,15,2.2,2.65,1.5,200,0.25,300.0
57,6.10,24,23,15,2.2,2.65,1.5,200,0.25,300.0
58,6.09,24,23,15,2.2,2.65,1.5,200,0.25,300.0
59,6.08,24,23,15,2.2,2.65,1.5,200,0.25,300.0
60,6.07,24,23,15,2.2,2.65,1.5,200,0.25,300.0
61,6.06,24,23,15,2.05,2.65,1.5,200,0.25,300.0
62,6.05,24,23,15,2.05,2.65,1.5,200,0.25,300.0
63,6.04,24,23,15,2.05,2.65,1.5,200,0.25,300.0
64,6.00,24,23,15,2.05,2.65,1.5,200,0.25,300.0
65,5.78,24,23,15,2.05,2.65,1.5,200,0.25,300.0
66,5.76,24,23,15,2.05,2.65,1.5,200,0.25,300.0
67,5.72,24,23,15,2.05,2.65,1.5,200,0.25,300.0
68,5.62,24,23,15,2.05,2.65,1.5,200,0.25,300.0
69,5.58,24,23,15,2.05,2.65,1.5,200,0.25,300.0
70,5.55,24,23,15,2.15,3.0,1.5,200,0.25,300.0
71,5.53,24,23,15,2.15,3.0,1.5,200,0.25,300.0
72,5.51,24,23,15,2.5,3.0,2.1,200,0.25,300.0
73,5.50,24,23,15,2.5,3.0,2.1,200,0.25,300.0
74,5.40,24,23,15,2.5,3.0,2.1,200,0.25,300.0
75,5.36,24,23,15,2.5,3.0,2.1,200,0.25,300.0
76,5.35,24,23,15,2.5,3.0,2.1,200,0.25,300.0
77,5.34,24,23,15,2.5,3.0,2.1,200,0.25,300.0
78,5.31,24,23,15,2.5,3.0,2.1,200,0.25,300.0
79,5.10,24,23,15,2.5,3.0,2.1,200,0.25,300.0
80,4.0beta10,24,23,15,2.5,3.0,2.1,200,0.25,300.0
81,4.0beta6,24,23,15,2.5,3.0,2.1,200,0.25,300.0
82,4.0beta5,24,23,15,2.5,3.0,2.1,200,0.25,300.0
83,4.0beta2,24,23,15,2.5,3.0,2.1,200,0.25,300.0
84,2.60,24,23,15,2.5,3.0,2.1,200,0.25,300.0
85,0.96b,24,23,15,2.5,3.0,2.1,200,0.25,290.0
86,0.60,24,23,15,2.5,3.0,2.1,200,0.25,290.0
