,version,base_strength,base_agility,base_intelligence,strength_gain,agility_gain,intelligence_gain,base_health,base_health_regeneration,move_speed
30,7.02,22,21,16,2.7,2.0,1.3,200,0.25,290.0
31,7.01,22,21,16,2.7,2.0,1.3,200,0.25,290.0
32,7.00,22,21,16,2.7,2.0,1.3,200,0.25,290.0
33,6.87,22,21,16,2.7,2.0,1.3,200,0.25,290.0
34,6.86,22,21,16,2.7,2.0,1.3,200,0.25,295.0
35,6.85,22,21,16,2.7,2.0,1.3,200,0.25,295.0
36,6.84,22,21,16,2.7,2.0,1.3,200,0.25,295.0
37,6.83,22,21,16,2.7,2.0,1.3,200,0.25,295.0
38,6.82,22,21,16,2.7,2.0,1.3,200,0.25,295.0
39,6.81,22,21,16,2.7,2.0,1.3,200,0.25,295.0
40,6.80,22,21,16,2.7,2.0,1.3,200,0.25,295.0
41,6.79,22,21,16,2.7,2.0,1.3,200,0.25,295.0
42,6.77,22,21,16,2.7,2.0,1.3,200,0.25,295.0
43,6.75,22,21,16,2.7,2.0,1.3,200,0.25,295.0
44,6.73,22,21,16,2.7,2.0,1.3,200,0.25,295.0
45,6.72d,22,21,16,2.7,2.0,1.3,200,0.25,295.0
46,6.72c,22,21,16,2.7,2.0,1.3,200,0.25,295.0
47,6.72,22,21,16,2.7,2.0,1.3,200,0.25,295.0
48,6.67,22,21,16,2.7,2.0,1.3,200,0.25,295.0
49,6.66,22,21,16,2.7,2.0,1.3,200,0.25,295.0
50,6.63,22,21,16,2.7,2.0,1.3,200,0.25,295.0
51,6.60,22,21,16,2.7,2.0,1.3,200,0.25,295.0
52,6.58,22,21,16,2.7,2.0,1.3,200,0.25,295.0
53,6.55,22,21,16,2.7,2.0,1.3,200,0.25,295.0
54,6.52,22,21,16,2.7,1.6,1.3,200,0.25,295.0
55,6.50,22,21,16,2.7,2.2,1.3,200,0.25,295.0
56,6.43,22,21,16,2.7,2.2,1.3,200,0.25,295.0
57,6.42,22,21,16,2.7,2.2,1.3,200,0.25,295.0
58,6.35,22,21,16,2.7,2.2,1.3,200,0.25,295.0
59,6.20,22,21,16,2.7,2.2,1.3,200,0.25,295.0
60,6.17,22,21,16,2.7,2.2,1.3,200,0.25,295.0
61,6.14,22,21,16,2.7,2.2,1.3,200,0.25,295.0
62,6.10,22,21,16,2.7,2.2,1.3,200,0.25,295.0
63,6.00,22,21,16,2.7,2.2,1.3,200,0.25,300.0
64,5.59,22,21,16,2.7,2.2,1.3,200,0.25,300.0
65,5.58,22,21,16,2.7,2.2,1.3,200,0.25,300.0
66,5.55,22,21,16,2.7,2.2,1.3,200,0.25,300.0
67,5.50,22,21,16,2.7,2.2,1.3,200,0.25,300.0
68,5.40,22,21,16,3.0,2.2,1.3,200,0.25,300.0
69,5.31,22,21,16,3.0,2.2,1.3,200,0.25,300.0
70,5.10,22,21,16,3.0,2.2,1.3,200,0.25,300.0
71,4.1beta01,22,21,16,3.0,2.2,1.3,200,0.25,300.0
72,4.0beta10,22,21,16,3.0,2.2,1.3,200,0.25,300.0
73,4.0beta6,22,21,16,3.0,2.2,1.3,200,0.25,300.0
74,4.0beta5,22,21,16,3.0,2.2,1.3,200,0.25,300.0
75,4.0beta2,22,21,16,3.0,2.2,1.3,200,0.25,300.0
76,3.2j,22,21,16,3.0,1.5,1.8,200,0.25,300.0
77,2.60,22,21,16,3.0,1.5,1.8,200,0.25,300.0
78,0.96b,22,21,16,3.0,1.5,1.8,200,0.25,300.0
79,0.60,22,21,16,3.0,1.5,1.8,200,0.25,300.0
